reviewId,content,score,sentiment,clean_text,tokens,original_length,clean_length,polarity_before,polarity_after
5b8b9788-b2c1-4a37-bf84-d162e56a1ef6,bagus lah,5,positif,bagus lah,"['bagus', 'lah']",2,2,0.0,0.0
cb08b7b4-4f7f-4e46-b017-3c216824a254,kenapa bank jago mudah di retas?? akun di ambil orang padahal tidak memberikan noro OTP atau email dan lain-lain ke orang,1,negatif,kenapa bank jago mudah retas akun ambil orang padahal tidak beri noro otp atau email lainlain orang,"['kenapa', 'bank', 'jago', 'mudah', 'retas', 'akun', 'ambil', 'orang', 'padahal', 'tidak', 'beri', 'noro', 'otp', 'atau', 'email', 'lainlain', 'orang']",21,17,0.0,0.0
f9ef4390-03d2-4ee6-9986-92a5f6768e8c,pelayanan bagus dan banyak fitur-fitur yang menarik,5,positif,layan bagus banyak fiturfitur tarik,"['layan', 'bagus', 'banyak', 'fiturfitur', 'tarik']",7,5,0.0,0.0
8ce1d5e2-f8a1-4682-a3c2-38493f9ebb85,kenapa yah kalau gagal transfer malah dipotong 5.000. tolong di perbaiki lagi jago nya min,3,negatif,kenapa yah kalau gagal transfer malah potong tolong baik lagi jago nya min,"['kenapa', 'yah', 'kalau', 'gagal', 'transfer', 'malah', 'potong', 'tolong', 'baik', 'lagi', 'jago', 'nya', 'min']",15,13,0.0,0.0
4b41f52f-83f2-44f3-ba43-125badfbaa87,"hallo .. saya lupa email dan sandi , apa bisa mengembalikan akun saya dengan menggunakkan KTP dan verifikasi wajah ? mohon bantuan nya , hp saya hilang , semua data disana ..",5,positif,hallo lupa email sandi apa bisa kembali akun dengan menggunakkan ktp verifikasi wajah mohon bantu nya hp hilang semua data sana,"['hallo', 'lupa', 'email', 'sandi', 'apa', 'bisa', 'kembali', 'akun', 'dengan', 'menggunakkan', 'ktp', 'verifikasi', 'wajah', 'mohon', 'bantu', 'nya', 'hp', 'hilang', 'semua', 'data', 'sana']",32,21,0.0,0.0
4c7fc6b2-30f2-4be9-a383-559718d9f650,expressooo... Good... Good... Good...,4,positif,expressooo good good good,"['expressooo', 'good', 'good', 'good']",4,4,0.6999999999999998,0.6999999999999998
e8ee0081-8a91-4060-9591-fb65852c8c3e,"gimana ini akun saya Ada saldonya tapi akun i blokir sementara kira2 aman gak saldo saya itu mana 2,7jt lagi",3,negatif,bagaimana akun ada saldo tapi akun i blokir sementara kira aman tidak saldo mana jt lagi,"['bagaimana', 'akun', 'ada', 'saldo', 'tapi', 'akun', 'i', 'blokir', 'sementara', 'kira', 'aman', 'tidak', 'saldo', 'mana', 'jt', 'lagi']",20,16,0.0,0.0
dfb14c74-510f-4b07-ae16-91468b7d1e9c,kalimat hanya lanjutkan lanjutkan tp ketika di klik tdk fungsi hemmm no good,1,negatif,kalimat hanya lanjut lanjut tapi ketika klik tidak fungsi hemmm no good,"['kalimat', 'hanya', 'lanjut', 'lanjut', 'tapi', 'ketika', 'klik', 'tidak', 'fungsi', 'hemmm', 'no', 'good']",13,12,-0.35,-0.35
5586157b-74af-47b6-88bd-18d2e3ef718a,sangat bagus . aman dan trpercaya,5,positif,sangat bagus aman trpercaya,"['sangat', 'bagus', 'aman', 'trpercaya']",6,4,0.0,0.0
a63f89e8-f172-4467-a53f-b0bd5a297140,cs bad,1,negatif,cs bad,"['cs', 'bad']",2,2,-0.6999999999999998,-0.6999999999999998
33509796-a766-4a3f-bffc-10c237898a04,"Puas banget pake bank jago, sempurna di segala aspek",5,positif,puas banget pake bank jago sempurna segala aspek,"['puas', 'banget', 'pake', 'bank', 'jago', 'sempurna', 'segala', 'aspek']",9,8,0.0,0.0
2f0a019b-d00e-4051-a04e-4430914b01e9,"aplikasi nya mudah untuk mengelola keuangan, untuk menabung dan imvestasi,",5,positif,aplikasi nya mudah kelola uang tabung imvestasi,"['aplikasi', 'nya', 'mudah', 'kelola', 'uang', 'tabung', 'imvestasi']",10,7,0.0,0.0
1f0902cb-66d2-4cda-a2d8-6107d31f901d,bank nya anak muda..canggih simple mantap,5,positif,bank nya anak mudacanggih simple mantap,"['bank', 'nya', 'anak', 'mudacanggih', 'simple', 'mantap']",6,6,0.0,0.0
573b3ad3-5783-4a4c-b29f-11f54811d512,sangat mantap,5,positif,sangat mantap,"['sangat', 'mantap']",2,2,0.0,0.0
79d6d47a-a9aa-4b6c-aa0d-963edf9778ad,good,5,positif,good,['good'],1,1,0.7,0.7
c31af50b-9e41-4bd5-9a93-d968b1847fc1,Apk yang curi uang... akun saya ada saldonya d blok tanpa ada sebab awas jan simpan saldo gede d bank jago hati hati,5,positif,aplikasi curi uang akun ada saldo d blok tanpa ada sebab awas jan simpan saldo gede d bank jago hati hati,"['aplikasi', 'curi', 'uang', 'akun', 'ada', 'saldo', 'd', 'blok', 'tanpa', 'ada', 'sebab', 'awas', 'jan', 'simpan', 'saldo', 'gede', 'd', 'bank', 'jago', 'hati', 'hati']",23,21,0.0,0.0
78ad922b-d4c5-4768-807e-6695178e7655,good,5,positif,good,['good'],1,1,0.7,0.7
d41dab9f-621a-4db3-8d60-4c0b432f4041,sangat mmbantu dan bnyak promo,5,positif,sangat mmbantu banyak promo,"['sangat', 'mmbantu', 'banyak', 'promo']",5,4,0.0,0.0
04df531c-1f72-4975-88b8-b3165808d173,bagus,5,positif,bagus,['bagus'],1,1,0.0,0.0
a87d8fb1-8717-4f16-9936-ed829efa41f7,mau login di persulit,1,negatif,mau login sulit,"['mau', 'login', 'sulit']",4,3,0.0,0.0
c9157b20-49f4-4001-adb7-1d24a76eec1f,"Nabung di Bank Jago...Enak, Bunga Tiap Bulannya Bebas Biaya Pemotongam ADM Bank dan biaya transfer gratis...,untuk keamanan...aman...aman banget, sampai2 aku sendiri masuk akun di aplikasi perangkat baru dengan nomor baru, walaupun nomor telpon benar, password benar...tetap aja nggak bisa masuk😆😆, ribetnya harus menghubungi tanya jago...dan perubahan data itu cukup makan waktu dan paket pulsa buat menghubungi tanya jago, proses bisa seminggu lebih...karena komplain seluruh indonesia kesitu.",4,positif,nabung bank jagoenak bunga tiap bulan bebas biaya pemotongam adm bank biaya transfer gratisuntuk keamananamanaman banget sampai sendiri masuk akun aplikasi perangkat baru dengan nomor baru walaupun nomor telpon benar password benartetap saja tidak bisa masuk ribetnya harus hubung tanya jagodan ubah data cukup makan waktu paket pulsa buat hubung tanya jago proses bisa minggu lebihkarena komplain seluruh indonesia kesitu,"['nabung', 'bank', 'jagoenak', 'bunga', 'tiap', 'bulan', 'bebas', 'biaya', 'pemotongam', 'adm', 'bank', 'biaya', 'transfer', 'gratisuntuk', 'keamananamanaman', 'banget', 'sampai', 'sendiri', 'masuk', 'akun', 'aplikasi', 'perangkat', 'baru', 'dengan', 'nomor', 'baru', 'walaupun', 'nomor', 'telpon', 'benar', 'password', 'benartetap', 'saja', 'tidak', 'bisa', 'masuk', 'ribetnya', 'harus', 'hubung', 'tanya', 'jagodan', 'ubah', 'data', 'cukup', 'makan', 'waktu', 'paket', 'pulsa', 'buat', 'hubung', 'tanya', 'jago', 'proses', 'bisa', 'minggu', 'lebihkarena', 'komplain', 'seluruh', 'indonesia', 'kesitu']",66,60,0.0,0.0
2d6578ef-02b2-4cea-a416-c21e947f98a1,kenapa jago saya gak bisa tf,5,positif,kenapa jago tidak bisa tf,"['kenapa', 'jago', 'tidak', 'bisa', 'tf']",6,5,0.0,0.0
dd99c28b-e02a-4662-8e1d-8ce3904a79aa,"buat apa ada fitur pinjaman, kalo hanya yang terpilih yang boleh pinjam uang",3,negatif,buat apa ada fitur pinjam kalau hanya pilih boleh pinjam uang,"['buat', 'apa', 'ada', 'fitur', 'pinjam', 'kalau', 'hanya', 'pilih', 'boleh', 'pinjam', 'uang']",13,11,0.0,0.0
d524634f-dcac-4e7b-a83d-c41f9967b029,bagus,4,positif,bagus,['bagus'],1,1,0.0,0.0
f512be7c-c97e-4cff-b37b-93b8f5ec481f,aman dapat bonus,5,positif,aman dapat bonus,"['aman', 'dapat', 'bonus']",3,3,0.0,0.0
6538b924-3c10-4b71-a6b0-672ca1a41659,"Kok ribet banget ngurus ganti no ya ..kmrnni udh dihubungi pihak bank jagonya lewat email dan disuruh lengkapi surat pernyataan dan lengkap dengan selfie ...habistu suruh konfirmasi lewat telpon....dan kata adminnya datanya sudah lengkap..surat permohonan udh dikirim sekalian slfie sma suratnya....kok dimintak lagi...udh vc jga sma pihak bank jgonya...di suruh nungu rmail..gk masuk"" ...kek mna si ini.....malah disuruh ulang kirim surat pernyataan....pihak bank jago tolonggg..",2,negatif,kok ribet banget ngurus ganti no ya kmrnni sudah hubung pihak bank jago lewat email suruh lengkap surat nyata lengkap dengan selfie habistu suruh konfirmasi lewat telpondan kata adminnya data sudah lengkapsurat mohon sudah kirim sekali slfie sma suratnyakok mintak lagiudh vc juga sma pihak bank jgonyadi suruh nungu rmailgk masuk kek mna si inimalah suruh ulang kirim surat pernyataanpihak bank jago tolonggg,"['kok', 'ribet', 'banget', 'ngurus', 'ganti', 'no', 'ya', 'kmrnni', 'sudah', 'hubung', 'pihak', 'bank', 'jago', 'lewat', 'email', 'suruh', 'lengkap', 'surat', 'nyata', 'lengkap', 'dengan', 'selfie', 'habistu', 'suruh', 'konfirmasi', 'lewat', 'telpondan', 'kata', 'adminnya', 'data', 'sudah', 'lengkapsurat', 'mohon', 'sudah', 'kirim', 'sekali', 'slfie', 'sma', 'suratnyakok', 'mintak', 'lagiudh', 'vc', 'juga', 'sma', 'pihak', 'bank', 'jgonyadi', 'suruh', 'nungu', 'rmailgk', 'masuk', 'kek', 'mna', 'si', 'inimalah', 'suruh', 'ulang', 'kirim', 'surat', 'pernyataanpihak', 'bank', 'jago', 'tolonggg']",65,63,0.0,0.0
81c87625-c9fd-4af2-9424-dd9092ef82ea,mantap,4,positif,mantap,['mantap'],1,1,0.0,0.0
0261b09c-8cce-4109-ab45-b6a01476783d,"keren bisa nabung sekalian ,bisa pisah2 dompet tabungan",5,positif,keren bisa nabung sekali bisa pisah dompet tabung,"['keren', 'bisa', 'nabung', 'sekali', 'bisa', 'pisah', 'dompet', 'tabung']",8,8,0.0,0.0
f4742f75-f599-4eed-ab63-9089f74d9387,"kenapa min ko gabisa TF sekarang ""loading your contact"" tulisannya",1,negatif,kenapa min ko gabisa tf sekarang loading your contact tulis,"['kenapa', 'min', 'ko', 'gabisa', 'tf', 'sekarang', 'loading', 'your', 'contact', 'tulis']",10,10,0.0,0.0
3753aecb-9a08-4cad-a157-684e9b4d9600,mantep nih untuk abank jago.. kren sekali,5,positif,mantep abank jago kren sekali,"['mantep', 'abank', 'jago', 'kren', 'sekali']",7,5,0.0,0.0
ad7c818f-f89b-4ba9-8e22-3cd7c9ff1cc0,bank jago sangat berguna,5,positif,bank jago sangat guna,"['bank', 'jago', 'sangat', 'guna']",4,4,0.0,0.0
aa7ca8a4-79ec-43a5-8486-b2fca3383862,"buatlah free 100x transfer ke semua bank, seperti bank digital lainnya",4,positif,buat free x transfer semua bank seperti bank digital lain,"['buat', 'free', 'x', 'transfer', 'semua', 'bank', 'seperti', 'bank', 'digital', 'lain']",11,10,0.2,0.2
96570bb9-35c1-41a0-9baa-a25a76f67175,"saya kehilangan nomor hp saya dan disuruh untuk melampirkan surat pergantian nomor (cap materai 10 ribu) dan data data diri. namun saat diproses malah disuruh untuk menghubungi nomor, saat saya telepon nomor tersebut namun terdapat pemberitahuan bahwa nomor tidak dapat dihubungi",3,negatif,hilang nomor hp suruh lampir surat ganti nomor cap materai ribu data data diri namun saat proses malah suruh hubung nomor saat telepon nomor sebut namun dapat pemberitahuan bahwa nomor tidak dapat hubung,"['hilang', 'nomor', 'hp', 'suruh', 'lampir', 'surat', 'ganti', 'nomor', 'cap', 'materai', 'ribu', 'data', 'data', 'diri', 'namun', 'saat', 'proses', 'malah', 'suruh', 'hubung', 'nomor', 'saat', 'telepon', 'nomor', 'sebut', 'namun', 'dapat', 'pemberitahuan', 'bahwa', 'nomor', 'tidak', 'dapat', 'hubung']",41,33,0.0,0.0
5a1a2bf4-7a47-48a5-83e0-d890261b72fe,"awalnya si gak paham pake bank jago,setelah ngikutin petunjuk dari petugas pihak bank jago jdi paham,malah aman banget narok uang disini",5,positif,awal si tidak paham pake bank jagosetelah ngikutin tunjuk tugas pihak bank jago jdi pahammalah aman banget narok uang sini,"['awal', 'si', 'tidak', 'paham', 'pake', 'bank', 'jagosetelah', 'ngikutin', 'tunjuk', 'tugas', 'pihak', 'bank', 'jago', 'jdi', 'pahammalah', 'aman', 'banget', 'narok', 'uang', 'sini']",21,20,0.0,0.0
4aef7535-7093-4bf4-909a-ee1716fc9fda,"mudah transaksi, aman dan nyaman pelayanannya",5,positif,mudah transaksi aman nyaman layan,"['mudah', 'transaksi', 'aman', 'nyaman', 'layan']",6,5,0.0,0.0
a8d58df2-c37f-4932-9020-54d2fccac340,Hay kak hp saya ke reset dan lupa pas login lupa pas vermuk dan segala macam acuan dari mana sulit kali login kembali ga bisa masuk akun bank jago minta verifikasi dari hp sebelumnya jelas jelas ini hp kereset all fiturnya gak jelas kali kak mu,1,negatif,hay kak hp reset lupa pas login lupa pas vermuk segala macam acu mana sulit kali login kembali tidak bisa masuk akun bank jago minta verifikasi hp belum jelas jelas hp kereset all fiturnya tidak jelas kali kak mu,"['hay', 'kak', 'hp', 'reset', 'lupa', 'pas', 'login', 'lupa', 'pas', 'vermuk', 'segala', 'macam', 'acu', 'mana', 'sulit', 'kali', 'login', 'kembali', 'tidak', 'bisa', 'masuk', 'akun', 'bank', 'jago', 'minta', 'verifikasi', 'hp', 'belum', 'jelas', 'jelas', 'hp', 'kereset', 'all', 'fiturnya', 'tidak', 'jelas', 'kali', 'kak', 'mu']",46,39,0.0,0.0
add3559f-b621-4e7d-83a4-d3c6582ab699,"gimana nih kok gak bisa log in, padahal ada saldonya. sebelumnya juga ga bisa transfer jadi uang masih mendap disana. tolong dong development nya. udah chat admin tapi no respon sama sekali. udah lapor ke email tapi masih belum bisa login, disuruh nunggu aja tapi aplikasi tetap ga bisa masuk. sumpah ini bank peninpuan ga sih. ya allah mana ada saldonya pliss dong ka bantuin",1,negatif,bagaimana kok tidak bisa log padahal ada saldo belum juga tidak bisa transfer jadi uang masih mendap sana tolong dong development nya sudah chat admin tapi no respon sama sekali sudah lapor email tapi masih belum bisa login suruh nunggu saja tapi aplikasi tetap tidak bisa masuk sumpah bank peninpuan tidak sih ya allah mana ada saldo pliss dong ka bantuin,"['bagaimana', 'kok', 'tidak', 'bisa', 'log', 'padahal', 'ada', 'saldo', 'belum', 'juga', 'tidak', 'bisa', 'transfer', 'jadi', 'uang', 'masih', 'mendap', 'sana', 'tolong', 'dong', 'development', 'nya', 'sudah', 'chat', 'admin', 'tapi', 'no', 'respon', 'sama', 'sekali', 'sudah', 'lapor', 'email', 'tapi', 'masih', 'belum', 'bisa', 'login', 'suruh', 'nunggu', 'saja', 'tapi', 'aplikasi', 'tetap', 'tidak', 'bisa', 'masuk', 'sumpah', 'bank', 'peninpuan', 'tidak', 'sih', 'ya', 'allah', 'mana', 'ada', 'saldo', 'pliss', 'dong', 'ka', 'bantuin']",65,61,0.0,0.0
f7826ad3-14d0-4afe-adfc-2ff63b44850c,error login di bank jago wajah NIK penduduk dah benar verifikasi wajah dah benar kenapa ga bisa login,5,positif,error login bank jago wajah nik duduk sudah benar verifikasi wajah sudah benar kenapa tidak bisa login,"['error', 'login', 'bank', 'jago', 'wajah', 'nik', 'duduk', 'sudah', 'benar', 'verifikasi', 'wajah', 'sudah', 'benar', 'kenapa', 'tidak', 'bisa', 'login']",18,17,0.0,0.0
192e7a74-7b21-414b-908c-aebc81f236df,"aplikasinya bug benerin tolong,pengen buat kartu fisik jadi gak bisa.maaf bank jago sepertinya tidak cocok dengan saya karena bugnya sangat parahhh,baru kali ini saya buka rekening bank malah bikin kesel.",1,negatif,aplikasi bug benerin tolongpengen buat kartu fisik jadi tidak bisamaaf bank jago seperti tidak cocok dengan karena bugnya sangat parahhhbaru kali buka rekening bank malah bikin kesel,"['aplikasi', 'bug', 'benerin', 'tolongpengen', 'buat', 'kartu', 'fisik', 'jadi', 'tidak', 'bisamaaf', 'bank', 'jago', 'seperti', 'tidak', 'cocok', 'dengan', 'karena', 'bugnya', 'sangat', 'parahhhbaru', 'kali', 'buka', 'rekening', 'bank', 'malah', 'bikin', 'kesel']",30,27,0.0,0.0
956658a6-9581-4978-8c8c-008a93d4ecc3,Tolong kalo ada masalah nasabah dikasih informasi yang lengkap.,3,negatif,tolong kalau ada masalah nasabah kasih informasi lengkap,"['tolong', 'kalau', 'ada', 'masalah', 'nasabah', 'kasih', 'informasi', 'lengkap']",9,8,0.0,0.0
00d80c3d-f389-4fb2-bbfc-bbc589e9f265,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
05088f4e-e488-44a6-b0b4-8d033b293a4c,aplikasi yg sangat membantu & terpercya makasih bank jago,5,positif,aplikasi sangat bantu terpercya makasih bank jago,"['aplikasi', 'sangat', 'bantu', 'terpercya', 'makasih', 'bank', 'jago']",9,7,0.0,0.0
9195111f-1199-46ee-8101-355156a8b170,transfer ceper euy...yang penting pemberitahuan awal aja kalo mau maintenance!!,5,positif,transfer ceper euyyang penting pemberitahuan awal saja kalau mau maintenance,"['transfer', 'ceper', 'euyyang', 'penting', 'pemberitahuan', 'awal', 'saja', 'kalau', 'mau', 'maintenance']",10,10,0.0,0.0
056b9c54-dca5-4934-b226-7ae37140a6a3,apa an Kode promo segala pake kode promo kode ny nyari dari mana BKIN akun aja susah ny udh kaya apa tau,1,negatif,apa an kode promo segala pake kode promo kode ny nyari mana bkin akun saja susah ny sudah kaya apa tau,"['apa', 'an', 'kode', 'promo', 'segala', 'pake', 'kode', 'promo', 'kode', 'ny', 'nyari', 'mana', 'bkin', 'akun', 'saja', 'susah', 'ny', 'sudah', 'kaya', 'apa', 'tau']",22,21,0.0,0.0
4ef5e6b9-ff0d-40a6-948e-ebd5cbb4c5b2,love you jagoan 🤭🫣,5,positif,love you jago,"['love', 'you', 'jago']",4,3,0.5,0.5
f235b0ca-2189-4856-9503-a0e80faa5abe,semoga saran ini dapat membantu. jika boleh ada tabungan valas atau forex soalnya biar mencegah inflasi juga itu sangat membantu untuk fitur dan pelayanan nya juga bagus. tampilannya juga. semoga terus berkembang jika bisa kayak kartu kredit juga ada jika memungkinkan.,5,positif,moga saran dapat bantu jika boleh ada tabung valas atau forex soal biar cegah inflasi juga sangat bantu fitur layan nya juga bagus tampil juga moga terus kembang jika bisa kayak kartu kredit juga ada jika mungkin,"['moga', 'saran', 'dapat', 'bantu', 'jika', 'boleh', 'ada', 'tabung', 'valas', 'atau', 'forex', 'soal', 'biar', 'cegah', 'inflasi', 'juga', 'sangat', 'bantu', 'fitur', 'layan', 'nya', 'juga', 'bagus', 'tampil', 'juga', 'moga', 'terus', 'kembang', 'jika', 'bisa', 'kayak', 'kartu', 'kredit', 'juga', 'ada', 'jika', 'mungkin']",41,37,0.0,0.0
f3bd3859-b6e3-4f38-9593-f4fd59f45272,easy,5,positif,easy,['easy'],1,1,0.43333333333333335,0.43333333333333335
c7f8100c-38a1-4d7d-848e-ad4d7f1f39fa,mohon bantuannya klo kartu hilang bisa login gk,5,positif,mohon bantu kalau kartu hilang bisa login tidak,"['mohon', 'bantu', 'kalau', 'kartu', 'hilang', 'bisa', 'login', 'tidak']",8,8,0.0,0.0
ecd16403-06f9-41ea-a376-3fa7fcbbef82,"mau login ada notif 2 perangkat tapi g dapat notif, bug pas register di anggap belum ada TPI saat registrasi email dan nomor tlpn sudah ada ... banyak bug",1,negatif,mau login ada notif perangkat tapi tidak dapat notif bug pas register anggap belum ada tapi saat registrasi email nomor tlpn sudah ada banyak bug,"['mau', 'login', 'ada', 'notif', 'perangkat', 'tapi', 'tidak', 'dapat', 'notif', 'bug', 'pas', 'register', 'anggap', 'belum', 'ada', 'tapi', 'saat', 'registrasi', 'email', 'nomor', 'tlpn', 'sudah', 'ada', 'banyak', 'bug']",29,25,0.0,0.0
076ff4b5-27a3-4024-9df8-e4f0dff69a81,cukup membantu dan menghemat waktu,5,positif,cukup bantu hemat waktu,"['cukup', 'bantu', 'hemat', 'waktu']",5,4,0.0,0.0
f1651393-18ea-4170-bf6f-5493bdaaca62,"aplikasi menyusahkan dalam hal login verifikasi 2 langkah, untuk pelayanan nya sangat buruk",1,negatif,aplikasi susah dalam hal login verifikasi langkah layan nya sangat buruk,"['aplikasi', 'susah', 'dalam', 'hal', 'login', 'verifikasi', 'langkah', 'layan', 'nya', 'sangat', 'buruk']",13,11,0.0,0.0
0886ad23-9cff-41e5-a755-64f884fb588c,semakin jago dan sukses selalu,5,positif,makin jago sukses selalu,"['makin', 'jago', 'sukses', 'selalu']",5,4,0.0,0.0
a98a83a4-a9a0-4e55-af61-6782d53a214a,bagus,5,positif,bagus,['bagus'],1,1,0.0,0.0
7ed5f5bb-b9af-4528-a443-fe94d769cdca,Sama sekali terkesan di persulit untuk login,1,negatif,sama sekali kes sulit login,"['sama', 'sekali', 'kes', 'sulit', 'login']",7,5,0.0,0.0
7acbf815-67cc-45ba-9fd9-3ebddc0cd0cb,Moga ada tf via RTOL biar bisa buat backup jika BI-Fastnya gangguan,5,positif,moga ada tf via rtol biar bisa buat backup jika bifastnya ganggu,"['moga', 'ada', 'tf', 'via', 'rtol', 'biar', 'bisa', 'buat', 'backup', 'jika', 'bifastnya', 'ganggu']",12,12,0.0,0.0
45196ccf-aef5-441e-9d18-cc0ff6664b61,bug,1,negatif,bug,['bug'],1,1,0.0,0.0
25458ff6-20f4-402a-a986-349b5c768be1,mntp bngt dpt saldo juga 25k lumayan,5,positif,mntp banget dapat saldo juga k lumayan,"['mntp', 'banget', 'dapat', 'saldo', 'juga', 'k', 'lumayan']",7,7,0.0,0.0
962f4a80-4f47-4d5d-833d-031e21cb5bcd,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
59b3c9f5-8dff-4b39-9cb8-567bc0add168,"transaksi terpending lebih dr 8jam , pdhl itu tranfernya urgent banget . biasa nya lancar2 aja .. mohon untuk segera di tindaklanjuti",5,positif,transaksi pending lebih jam pdhl tranfernya urgent banget biasa nya lancar saja mohon segera tindaklanjuti,"['transaksi', 'pending', 'lebih', 'jam', 'pdhl', 'tranfernya', 'urgent', 'banget', 'biasa', 'nya', 'lancar', 'saja', 'mohon', 'segera', 'tindaklanjuti']",22,15,0.0,0.0
51980262-8961-4f5b-a78e-d8102e295950,"jangan pakai bank jago, tranfer lama . komplen juga susah",5,positif,jangan pakai bank jago tranfer lama komplen juga susah,"['jangan', 'pakai', 'bank', 'jago', 'tranfer', 'lama', 'komplen', 'juga', 'susah']",10,9,0.0,0.0
259ce3c5-5f0b-42c0-a024-2630e2588139,"sungguh disayangkan pengurusan tutup akun belibet, harapannya CS nya support, tapi kurang cekatan membantu, dan juga sudah konfirmasi by email juga, sudah mau seminggu gak ada respon cepat penanganan, hanya bilang pengecekan-pengecekan mulu, dan maaf sebelumnya ada penanganan yang cepat dan tepat, rating tetap bintang 1, karena email saya belum ada tindak lanjut jelas, berbelit, CS dan sistem payah, disuruh antri 24jam gak ada respon",1,negatif,sungguh sayang urus tutup akun belibet harap cs nya support tapi kurang cekat bantu juga sudah konfirmasi by email juga sudah mau minggu tidak ada respon cepat tangan hanya bilang pengecekanpengecekan mulu maaf belum ada tangan cepat tepat rating tetap bintang karena email belum ada tindak lanjut jelas belit cs sistem payah suruh antri jam tidak ada respon,"['sungguh', 'sayang', 'urus', 'tutup', 'akun', 'belibet', 'harap', 'cs', 'nya', 'support', 'tapi', 'kurang', 'cekat', 'bantu', 'juga', 'sudah', 'konfirmasi', 'by', 'email', 'juga', 'sudah', 'mau', 'minggu', 'tidak', 'ada', 'respon', 'cepat', 'tangan', 'hanya', 'bilang', 'pengecekanpengecekan', 'mulu', 'maaf', 'belum', 'ada', 'tangan', 'cepat', 'tepat', 'rating', 'tetap', 'bintang', 'karena', 'email', 'belum', 'ada', 'tindak', 'lanjut', 'jelas', 'belit', 'cs', 'sistem', 'payah', 'suruh', 'antri', 'jam', 'tidak', 'ada', 'respon']",65,58,0.0,0.0
09b4f6d8-e3e5-4700-a5f4-21c51d707325,keren simpel,5,positif,keren simpel,"['keren', 'simpel']",2,2,0.0,0.0
0f6e869f-f204-40c0-8ae7-8a0269ba47f4,bagus&cukup membantu juga,5,positif,baguscukup bantu juga,"['baguscukup', 'bantu', 'juga']",3,3,0.0,0.0
40b48462-43fa-4b7e-a50c-b422755a8d64,sebenernya min niat bikin aplikasi ga ? saya pengen login karna akun saya sudah terdaftar. di saat sesi pengambilan Selfi selalu gagal mulu dan kembali lagi kehalaman utama plis dong perbaiki lagi gimana kalo disitu punya nominal uang yg besar tapi aplikasi seperti ini ?,1,negatif,sebenernya min niat bikin aplikasi tidak ingin login karena akun sudah daftar saat sesi ambil selfi selalu gagal mulu kembali lagi halaman utama plis dong baik lagi bagaimana kalau situ punya nominal uang besar tapi aplikasi seperti,"['sebenernya', 'min', 'niat', 'bikin', 'aplikasi', 'tidak', 'ingin', 'login', 'karena', 'akun', 'sudah', 'daftar', 'saat', 'sesi', 'ambil', 'selfi', 'selalu', 'gagal', 'mulu', 'kembali', 'lagi', 'halaman', 'utama', 'plis', 'dong', 'baik', 'lagi', 'bagaimana', 'kalau', 'situ', 'punya', 'nominal', 'uang', 'besar', 'tapi', 'aplikasi', 'seperti']",45,37,0.0,0.0
851974fc-36d4-4e1d-a19a-7e09c0c962f9,Proses buka rek cepat dan transaksi real time,5,positif,proses buka rek cepat transaksi real time,"['proses', 'buka', 'rek', 'cepat', 'transaksi', 'real', 'time']",8,7,0.2,0.2
c7abee8d-e147-46af-a3ad-0d8df2c5cfba,"aplikasi simple, banyak kantong2nya jadi setiap uang bisa ada tempat masing2, bisa terhubung bibit",5,positif,aplikasi simple banyak kantong nya jadi tiap uang bisa ada tempat masing bisa hubung bibit,"['aplikasi', 'simple', 'banyak', 'kantong', 'nya', 'jadi', 'tiap', 'uang', 'bisa', 'ada', 'tempat', 'masing', 'bisa', 'hubung', 'bibit']",14,15,0.0,0.0
d6f78924-8def-4079-b8ec-29f3d4df242a,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
e46f39e1-dfac-400d-a462-1f3cf3b6719f,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
eda5aeba-3e0f-442e-a3f5-07fc95d8c706,"Masak Top Up Gak Masuk...Lebih dari 7 juta saya dirugikan...sudah kirim email,Chat pengaduan masih tidak ada tanggapan..bagaimana ini Pihak Jago ? Apa anda tidak mau menggubris kerugian Nasabah, sudah jelas Top Up dari RDN berhasil dan Ada Transaksimu ID nya tapi ke Rek Jago saya tidak masuk...sudah lebih dari 10 jam saya tggu masak gak ada tanggapan",1,negatif,masak top up tidak masuklebih juta dirugikansudah kirim emailchat adu masih tidak ada tanggapanbagaimana pihak jago apa anda tidak mau gubris rugi nasabah sudah jelas top up rdn hasil ada transaksi id nya tapi rek jago tidak masuksudah lebih jam tggu masak tidak ada tanggap,"['masak', 'top', 'up', 'tidak', 'masuklebih', 'juta', 'dirugikansudah', 'kirim', 'emailchat', 'adu', 'masih', 'tidak', 'ada', 'tanggapanbagaimana', 'pihak', 'jago', 'apa', 'anda', 'tidak', 'mau', 'gubris', 'rugi', 'nasabah', 'sudah', 'jelas', 'top', 'up', 'rdn', 'hasil', 'ada', 'transaksi', 'id', 'nya', 'tapi', 'rek', 'jago', 'tidak', 'masuksudah', 'lebih', 'jam', 'tggu', 'masak', 'tidak', 'ada', 'tanggap']",57,45,0.5,0.5
